date,time,flavor
2021-01-01,19:21:00,Cappuccino
2021-01-01,19:21:00,Latte
2021-01-01,19:22:00,Cappuccino
2021-01-01,19:22:00,Espresso
2021-01-01,19:23:00,Espresso
2021-01-01,19:25:00,Cappuccino
2021-01-01,19:25:00,Cappuccino
2021-01-01,19:25:00,Latte
2021-01-01,19:27:00,Espresso
2021-01-01,19:29:00,Espresso
2021-01-01,19:29:00,Latte
2021-01-01,19:30:00,Cappuccino
2021-01-01,19:30:00,Cappuccino
2021-01-01,19:32:00,Latte
2021-01-01,19:32:00,Espresso
2021-01-01,19:32:00,Latte
2021-01-01,19:34:00,Latte
2021-01-01,19:34:00,Latte
2021-01-01,19:35:00,Cappuccino
2021-01-01,19:36:00,Cappuccino
2021-01-01,19:36:00,Cappuccino
2021-01-01,19:36:00,Latte
2021-01-01,19:36:00,Cappuccino
2021-01-01,19:37:00,Cappuccino
2021-01-01,19:37:00,Espresso
2021-01-01,19:38:00,Espresso
2021-01-01,19:38:00,Latte
2021-01-01,19:39:00,Latte
2021-01-01,19:39:00,Espresso
2021-01-01,19:40:00,Espresso
2021-01-01,19:41:00,Cappuccino
2021-01-01,19:42:00,Cappuccino
2021-01-01,19:43:00,Latte
2021-01-01,19:44:00,Latte
2021-01-01,19:44:00,Espresso
2021-01-01,19:45:00,Latte
2021-01-01,19:45:00,Cappuccino
2021-01-01,19:45:00,Latte
2021-01-01,19:47:00,Espresso
2021-01-01,19:48:00,Espresso
2021-01-01,19:50:00,Cappuccino
2021-01-01,19:51:00,Latte
2021-01-01,19:52:00,Latte
2021-01-01,19:53:00,Espresso
2021-01-01,19:53:00,Latte
2021-01-01,19:54:00,Latte
2021-01-01,19:55:00,Cappuccino
2021-01-01,19:55:00,Latte
2021-01-01,19:56:00,Latte
2021-01-01,19:56:00,Latte
2021-01-01,19:58:00,Cappuccino
2021-01-01,19:58:00,Cappuccino
2021-01-01,19:58:00,Cappuccino
2021-01-01,19:58:00,Latte
2021-01-01,19:59:00,Latte
2021-01-01,20:00:00,Latte
2021-01-01,20:00:00,Espresso
2021-01-01,20:02:00,Cappuccino
2021-01-01,20:03:00,Cappuccino
2021-01-01,20:04:00,Cappuccino
2021-01-01,20:05:00,Espresso
2021-01-01,20:05:00,Latte
2021-01-01,20:06:00,Espresso
2021-01-01,20:06:00,Cappuccino
2021-01-01,20:06:00,Espresso
2021-01-01,20:07:00,Espresso
2021-01-01,20:07:00,Latte
2021-01-01,20:08:00,Cappuccino
2021-01-01,20:08:00,Latte
2021-01-01,20:09:00,Espresso
2021-01-01,20:09:00,Cappuccino
2021-01-01,20:11:00,Cappuccino
2021-01-01,20:11:00,Espresso
2021-01-01,20:12:00,Espresso
2021-01-01,20:13:00,Latte
2021-01-01,20:15:00,Latte
2021-01-01,20:15:00,Latte
2021-01-01,20:16:00,Espresso
2021-01-01,20:17:00,Espresso
2021-01-01,20:17:00,Cappuccino
2021-01-01,20:19:00,Espresso
2021-01-01,20:20:00,Latte
2021-01-01,20:22:00,Espresso
2021-01-01,20:22:00,Cappuccino
2021-01-01,20:25:00,Cappuccino
2021-01-01,20:26:00,Latte
2021-01-01,20:26:00,Cappuccino
2021-01-01,20:27:00,Cappuccino
2021-01-01,20:29:00,Cappuccino
2021-01-01,20:29:00,Cappuccino
2021-01-01,20:29:00,Espresso
2021-01-01,20:29:00,Espresso
2021-01-01,20:30:00,Cappuccino
2021-01-01,20:30:00,Espresso
2021-01-01,20:30:00,Espresso
2021-01-01,20:31:00,Latte
2021-01-01,20:31:00,Cappuccino
2021-01-01,20:32:00,Cappuccino
2021-01-01,20:32:00,Cappuccino
2021-01-01,20:33:00,Espresso
2021-01-01,20:33:00,Cappuccino
2021-01-01,20:34:00,Cappuccino
2021-01-01,20:35:00,Latte
2021-01-01,20:39:00,Cappuccino
2021-01-01,20:39:00,Latte
2021-01-01,20:40:00,Cappuccino
2021-01-01,20:40:00,Latte
2021-01-01,20:41:00,Latte
2021-01-01,20:41:00,Espresso
2021-01-01,20:42:00,Espresso
2021-01-01,20:44:00,Espresso
2021-01-01,20:45:00,Latte
2021-01-01,20:45:00,Cappuccino
2021-01-01,20:46:00,Latte
2021-01-01,20:46:00,Latte
2021-01-01,20:47:00,Latte
2021-01-01,20:47:00,Cappuccino
2021-01-01,20:48:00,Latte
2021-01-01,20:49:00,Cappuccino
2021-01-01,20:49:00,Latte
2021-01-01,20:49:00,Espresso
2021-01-01,20:50:00,Espresso
2021-01-01,20:51:00,Cappuccino
2021-01-01,20:51:00,Cappuccino
2021-01-01,20:52:00,Latte
2021-01-01,20:52:00,Latte
2021-01-01,20:54:00,Espresso
2021-01-01,20:54:00,Espresso
2021-01-01,20:54:00,Cappuccino
2021-01-01,20:54:00,Espresso
2021-01-01,20:54:00,Cappuccino
2021-01-01,20:55:00,Espresso
2021-01-01,20:56:00,Latte
2021-01-01,20:57:00,Espresso
2021-01-01,20:57:00,Cappuccino
2021-01-01,20:58:00,Latte
2021-01-01,20:59:00,Espresso
2021-01-01,21:00:00,Cappuccino
2021-01-01,21:03:00,Latte
2021-01-01,21:04:00,Latte
2021-01-01,21:04:00,Latte
2021-01-01,21:04:00,Espresso
2021-01-01,21:05:00,Cappuccino
2021-01-01,21:05:00,Cappuccino
2021-01-01,21:06:00,Espresso
2021-01-01,21:06:00,Espresso
2021-01-01,21:07:00,Latte
2021-01-01,21:07:00,Espresso
2021-01-01,21:08:00,Cappuccino
2021-01-01,21:08:00,Cappuccino
2021-01-01,21:09:00,Cappuccino
2021-01-01,21:10:00,Latte
2021-01-01,21:10:00,Latte
2021-01-01,21:10:00,Cappuccino
2021-01-01,21:11:00,Espresso
2021-01-01,21:13:00,Latte
2021-01-01,21:15:00,Espresso
2021-01-01,21:16:00,Espresso
2021-01-01,21:16:00,Espresso
2021-01-01,21:16:00,Cappuccino
2021-01-01,21:17:00,Cappuccino
2021-01-01,21:19:00,Espresso
2021-01-01,21:19:00,Latte
2021-01-01,21:20:00,Latte
2021-01-01,21:21:00,Espresso
2021-01-01,21:21:00,Espresso
2021-01-01,21:21:00,Latte
2021-01-01,21:25:00,Latte
2021-01-01,21:26:00,Latte
2021-01-01,21:26:00,Cappuccino
2021-01-01,21:28:00,Cappuccino
2021-01-01,21:33:00,Cappuccino
2021-01-01,21:33:00,Espresso
2021-01-01,21:33:00,Latte
2021-01-01,21:33:00,Cappuccino
2021-01-01,21:34:00,Cappuccino
2021-01-01,21:35:00,Cappuccino
2021-01-01,21:35:00,Espresso
2021-01-01,21:36:00,Espresso
2021-01-01,21:37:00,Cappuccino
2021-01-01,21:38:00,Latte
2021-01-01,21:38:00,Cappuccino
2021-01-01,21:38:00,Latte
2021-01-01,21:39:00,Espresso
2021-01-01,21:39:00,Espresso
2021-01-01,21:39:00,Espresso
2021-01-01,21:41:00,Espresso
2021-01-01,21:41:00,Espresso
2021-01-01,21:41:00,Espresso
2021-01-01,21:42:00,Cappuccino
2021-01-01,21:42:00,Espresso
2021-01-01,21:44:00,Espresso
2021-01-01,21:45:00,Espresso
2021-01-01,21:46:00,Cappuccino
2021-01-01,21:48:00,Latte
2021-01-01,21:48:00,Latte
2021-01-01,21:50:00,Latte
2021-01-01,21:50:00,Espresso
2021-01-01,21:50:00,Cappuccino
2021-01-01,21:52:00,Cappuccino
2021-01-01,21:52:00,Espresso
2021-01-01,21:55:00,Latte
2021-01-01,21:56:00,Latte
2021-01-01,21:57:00,Espresso
2021-01-01,21:57:00,Cappuccino
2021-01-01,21:58:00,Espresso
2021-01-01,21:58:00,Espresso
2021-01-01,21:58:00,Latte
2021-01-01,21:59:00,Cappuccino
