date,time,flavor
2021-01-01,20:50:00,Espresso
2021-01-01,20:50:00,Espresso
2021-01-01,20:51:00,Cappuccino
2021-01-01,20:52:00,Cappuccino
2021-01-01,20:54:00,Latte
2021-01-01,20:54:00,Latte
2021-01-01,20:55:00,Espresso
2021-01-01,20:56:00,Cappuccino
2021-01-01,20:58:00,Espresso
2021-01-01,20:59:00,Espresso
2021-01-01,20:59:00,Cappuccino
2021-01-01,20:59:00,Espresso
2021-01-01,21:00:00,Espresso
2021-01-01,21:02:00,Espresso
2021-01-01,21:02:00,Latte
2021-01-01,21:03:00,Latte
2021-01-01,21:05:00,Cappuccino
2021-01-01,21:06:00,Espresso
2021-01-01,21:07:00,Cappuccino
2021-01-01,21:08:00,Cappuccino
2021-01-01,21:09:00,Cappuccino
2021-01-01,21:09:00,Cappuccino
2021-01-01,21:09:00,Cappuccino
2021-01-01,21:10:00,Latte
2021-01-01,21:10:00,Latte
2021-01-01,21:11:00,Cappuccino
2021-01-01,21:11:00,Cappuccino
2021-01-01,21:11:00,Espresso
2021-01-01,21:12:00,Cappuccino
2021-01-01,21:13:00,Latte
2021-01-01,21:14:00,Espresso
2021-01-01,21:14:00,Latte
2021-01-01,21:14:00,Latte
2021-01-01,21:14:00,Latte
2021-01-01,21:15:00,Latte
2021-01-01,21:16:00,Espresso
2021-01-01,21:17:00,Cappuccino
2021-01-01,21:17:00,Espresso
2021-01-01,21:18:00,Cappuccino
2021-01-01,21:18:00,Cappuccino
2021-01-01,21:18:00,Latte
2021-01-01,21:19:00,Latte
2021-01-01,21:20:00,Cappuccino
2021-01-01,21:22:00,Latte
2021-01-01,21:22:00,Cappuccino
2021-01-01,21:24:00,Espresso
2021-01-01,21:24:00,Cappuccino
2021-01-01,21:26:00,Latte
2021-01-01,21:26:00,Cappuccino
2021-01-01,21:27:00,Espresso
2021-01-01,21:27:00,Espresso
2021-01-01,21:28:00,Latte
2021-01-01,21:29:00,Latte
2021-01-01,21:31:00,Latte
2021-01-01,21:31:00,Cappuccino
2021-01-01,21:33:00,Espresso
2021-01-01,21:34:00,Cappuccino
2021-01-01,21:34:00,Cappuccino
2021-01-01,21:34:00,Cappuccino
2021-01-01,21:35:00,Latte
2021-01-01,21:37:00,Espresso
2021-01-01,21:37:00,Espresso
2021-01-01,21:37:00,Cappuccino
2021-01-01,21:39:00,Latte
2021-01-01,21:39:00,Cappuccino
2021-01-01,21:40:00,Latte
2021-01-01,21:40:00,Latte
2021-01-01,21:41:00,Latte
2021-01-01,21:41:00,Espresso
2021-01-01,21:43:00,Latte
2021-01-01,21:43:00,Cappuccino
2021-01-01,21:44:00,Espresso
2021-01-01,21:46:00,Latte
2021-01-01,21:47:00,Latte
2021-01-01,21:50:00,Cappuccino
2021-01-01,21:50:00,Latte
2021-01-01,21:50:00,Latte
2021-01-01,21:50:00,Espresso
2021-01-01,21:51:00,Espresso
2021-01-01,21:52:00,Latte
2021-01-01,21:53:00,Cappuccino
2021-01-01,21:53:00,Latte
2021-01-01,21:56:00,Latte
2021-01-01,21:57:00,Espresso
2021-01-01,21:57:00,Latte
2021-01-01,21:57:00,Latte
2021-01-01,21:59:00,Latte
